UUID,External ID,Title,Subtitle,Creators,Creation Date,Publisher,Source URL,Collections,Tags,Status,Created At,Updated At
b266c552541e48e980faf27d0a56ef23,H043BH-XML-ENG,What Research Tells Us About How Women Are Treated at Work,,Gretchen Gavett,2017-12-27T15:00:38Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","research:research, 109980:digital article, 9158:gender, 391175:gender, editor-written:editor-written",Ready,2026-05-22 14:55:10,2026-05-25 16:28:49
bbdf430a7192425682f941c4e4667544,H01UXI-XML-ENG,What Research Tells Us About Making Accurate Predictions,,Walter Frick,2015-02-02T18:00:40Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 1190:forecasting, 1183:decision making, 391767:decision making and problem solving, research:research",Ready,2026-05-21 20:09:28,2026-05-25 15:07:49
6fb2293076d443319ed043a57ae6207a,H01QJR-XML-ENG,"What Resilience Means, and Why It Matters",,Andrea Ovans,2015-01-05T14:00:19Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","chart:chart, taxo2021:taxo2021, 1007:crisis management, 1917:stress, 391477:crisis management, 391699:personal resilience, 391728:stress management, 109980:digital article",Ready,2026-07-31 19:50:25,2026-07-31 20:07:21
541fb455aeba47589d76f5e68cd4b56b,H047HM-XML-ENG,What Retail Can Teach Health Care About Digital Strategy,,Adam Licurse,2018-03-08T14:00:04Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1565:innovation, 105882:healthcare, 416763:healthcare sector, 417639:digital strategy, insight-center_health-cares-new-frontier:insight center_health care's new frontier, 391378:innovation, 391807:technology and analytics, 1585:technology, 7697:strategy, 391735:strategy, emmaproofed:_emmaproofed, commissioned:commissioned, 109980:digital article",Ready,2026-05-22 15:01:46,2026-05-25 16:35:36
5774bdb2c14c4e8089e76e51bfa7991a,H01ROR-XML-ENG,What Retail Sales Associates Still Do Better than Websites,,Denise Lee Yohn,2014-12-15T15:00:05Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","2022:sales, 391605:sales and marketing, 109980:digital article, 105832:retail & consumer goods, 361899:retail and consumer goods",Ready,2026-05-21 20:06:43,2026-05-25 15:05:27
fcba03945cef48b1b14c82ee065e5083,H06BXQ-XML-ENG,What Retail Workers’ Attire Communicates to Customers,,"Christian Barney, Carol Esmark Jones, Adam Farmer",2021-05-03T12:05:14Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1981:organizational culture, 391555:organizational culture, 109980:digital article",Ready,2026-05-22 18:21:29,2026-05-22 18:21:42
9da9815990a042b7bb32c059ed0c11a7,H05WG3-XML-ENG,What Robots Can Do for Retail,,Ben Forgan,2020-10-01T12:25:12Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","361899:retail and consumer goods, 1585:technology, 105832:retail & consumer goods, commissioned:commissioned, 391807:technology and analytics, 109980:digital article, insight-center_technology-and-transformation:insight center_technology and transformation, new-author:new author",Ready,2026-05-22 18:05:35,2026-05-22 18:05:53
69cbc39085034db3aacaa9f5bbd43f64,H07OXD-XML-ENG,What Roles Could Generative AI Play on Your Team?,,"Misiek Piskorski, Amit Joshi",2023-06-22T12:15:19Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391807:technology and analytics, 391808:ai and machine learning, 391809:algorithms, 391810:analytics and data science, 391813:data management, 391819:automation, 391831:enterprise computing, 391837:web-based technologies, 391839:internet of things, new-authors:new authors, 109980:digital article",Ready,2026-07-15 20:56:23,2026-07-17 15:21:59
caf4cedb12c548e797ff8e79096e7788,H05DMP-XML-ENG,What Role Should a Family Business Play in Its Community?,,Patricia M. Angus,2020-02-06T13:15:03Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391459:family businesses, 3940:social responsibility, 391468:corporate social responsibility, commissioned:commissioned, new-author:new author, 109980:digital article, insight-center_family-business-2020:insight center_family business 2020",Ready,2026-05-22 17:52:22,2026-05-22 17:52:39
735fd13398384fd0b27923b85f1f3457,H07865-XML-ENG,What Role Should Business Play in Society?,,Mariana Mazzucato,2022-09-19T17:05:05Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391289:finance and investing, 109980:digital article, 391227:society and business relations, 391187:capitalism, 391206:public-private partnerships, 391378:innovation, 232362:big idea, 391772:risk management",Ready,2026-05-22 18:52:36,2026-05-22 18:52:54
fd24c00c942843759b2b3b1dbb0dcfe1,H00AGU-XML-ENG,What Ron Johnson Got Right,,Gardiner Morse,2013-04-11T18:29:13Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391385:leadership, 105832:retail & consumer goods, 361899:retail and consumer goods, 1565:innovation, 1571:leadership, 391378:innovation, 109980:digital article",Ready,2026-05-21 19:28:20,2026-05-22 21:01:56
ffe67b8de9674c0d84f617bc9d3b7bfe,H06WRL-XML-ENG,What Russia’s Ongoing Cyberattacks in Ukraine Suggest About the Future of Cyber Warfare,,Stuart Madnick,2022-03-07T13:05:13Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 395126:it security management, 391772:risk management, 391807:technology and analytics, 391826:cybersecurity and digital privacy, 391477:crisis management",Ready,2026-05-22 18:40:53,2026-05-22 18:41:08
8b8c016b42cd444b8724ccd2b86a3ad5,H02PJ5-XML-ENG,What Ruthless Innovators Can Learn from the New England Patriots,,Vijay Govindarajan,2016-03-09T17:00:31Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 7697:strategy, 391516:talent management, 391408:business management, 391735:strategy, full-copyedit:_full copyedit, 7116:talent management, 105786:managing organizations",Ready,2026-05-21 20:37:22,2026-05-25 15:45:06
184b2e05b068482bb63562c7ec63af33,R0212C-XML-ENG,What’s a Business For?,,Charles Handy,2002-12-01T05:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391445:public relations, 391173:business history, 391468:corporate social responsibility, 110000:magazine article, 3940:social responsibility, 395116:managing people, 395104:business ethics, 391240:social enterprise, 1045:public relations, 1384:business history, 9161:managing people, 105793:ethics, 1768:social enterprise",Ready,2026-08-03 15:09:28,2026-08-03 15:29:08
eeae2b50700545bf84d431d0ebafc650,H05R0Y-XML-ENG,What Safe Shopping Looks Like During the Pandemic,,"Robert Shumsky, Laurens Debo",2020-07-24T12:05:18Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","105801:operations, coronavirus:coronavirus, 391534:operations and supply chain management, new-authors:new authors, timely:timely, 109980:digital article",Ready,2026-05-22 18:01:11,2026-05-22 18:01:27
3a337ecdc129480c938cd5ee2d2d915f,H04R14-XML-ENG,What Sales Leaders Need to Excel Over Time,,"Andris A. Zoltners, Prabhakant Sinha, Sally Lorimer",2019-01-18T13:05:05Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","_copyrightok:_copyrightok, 109980:digital article, 105794:sales & marketing, 391605:sales and marketing",Ready,2026-07-31 20:41:24,2026-07-31 20:56:28
ff54b81fc4a74216a695b409abd57a94,H07X5M-XML-ENG,What Salespeople Get Wrong About Using GenAI,,"Nick Toman, Bryan Kurey, Ray Makela",2023-12-07T13:05:55Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391813:data management, insight-center_genai-2023:insight center_genai 2023, 109980:digital article, 391810:analytics and data science, 391819:automation, 391831:enterprise computing, 391605:sales and marketing, 391837:web-based technologies, 492583:generative ai, tip:tip, 391809:algorithms, 391808:ai and machine learning",Ready,2026-07-16 12:47:47,2026-07-17 15:27:22
d7836fc08d6548d985abe533dac70ed8,H028MU-XML-ENG,What Salespeople Need to Know About the New B2B Landscape,,"Frank V. Cespedes, Tiffani Bova",2015-08-05T14:00:42Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","hbs:hbs, chart:chart, 2316:customers, 391605:sales and marketing, research:research, 391480:customer experience, 105794:sales & marketing, 109980:digital article",Ready,2026-05-21 20:20:25,2026-05-25 15:19:10
b4118c69e11645c2af34ad38a5e592ec,H04NYI-XML-ENG,What Sales Teams Should Do to Prepare for the Next Recession,,"Mark Kovac, Jamie Cleghorn",2018-11-23T14:00:56Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391250:recessions, 391605:sales and marketing, 105794:sales & marketing, 391639:pricing strategy, 391807:technology and analytics, 1414:recession, 2139:pricing, 1672:competitive strategy, 1407:economy, 1585:technology, 391753:competitive strategy, 391241:economics, 391528:it management, 2022:sales, 32451:it, 391646:sales team management, chart:chart, 109980:digital article",Ready,2026-05-22 15:15:54,2026-05-22 15:16:20
a2f68cbd772f4916949c902ff1788cbc,H02XRG-XML-ENG,"WhatsApp Grew to One Billion Users by Focusing on Product, Not Technology",,Laurent-Pierre Baculard,2016-07-01T13:00:24Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","31165:research & development, 391596:r&d, commissioned:commissioned, 109980:digital article, insight-center_how-digital-business-models-are-changing-2016:insight center_how digital business mod, new-author:new author, quick-copyedit:_quick copyedit, international-author:international author",Ready,2026-05-21 20:43:36,2026-05-25 15:50:44
213da32fa3a14ce6a0daecc9bc0393c1,H02O6P-XML-ENG,What’s at Stake in an Economy with Low Oil Prices,,Jeff Kehoe,2016-02-15T14:00:36Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","105822:energy & natural resources, full-copyedit:_full copyedit, 109980:digital article, 391735:strategy, commissioned:commissioned, 416747:energy and natural resources sector, 1407:economy, 232361:interview, timely:timely, 1743:risk management, 391241:economics, 391772:risk management, 7697:strategy",Ready,2026-05-21 20:33:21,2026-05-25 15:41:58
a8c27f89718d41dfbd33927738a48b2f,H00B4U-XML-ENG,What’s a Working Dad to Do?,,Scott Behson,2013-08-21T17:00:10Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","109980:digital article, 9162:managing yourself, 1903:work-life balance, 391693:time management, 391656:managing yourself, 1666:time management, 402374:work-life balance",Ready,2026-07-31 19:43:25,2026-07-31 20:03:01
dc9a9ae7af1349fb8b029a48aa008035,H03XE9-XML-ENG,What Science Says About Identifying High-Potential Employees,,"Tomas Chamorro-Premuzic, Seymour Adler, Robert B. (Rob) Kaiser",2017-10-03T16:30:37Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391386:leadership development, 109980:digital article, 8642:developing employees, commissioned:commissioned, international-author:international author, special-series_learning-2017:special series_learning 2017, 8635:assessing performance, 1573:leadership development, 391498:employee performance management, 391501:developing employees, 391518:high potential employees",Ready,2026-07-31 20:34:50,2026-07-31 20:52:53
ee00ff702460429f868ccc2d754c2cf7,H0358B-XML-ENG,What Science Tells Us About Leadership Potential,,Tomas Chamorro-Premuzic,2016-09-21T13:00:08Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","8635:assessing performance, 8642:developing employees, 7116:talent management, 391498:employee performance management, 391501:developing employees, 391386:leadership development, full-copyedit:_full copyedit, commissioned:commissioned, insight-center_developing-tomorrows-leaders:insight center_developing tomorrow's leaders, 1573:leadership development, 391516:talent management, 109980:digital article",Ready,2026-07-31 20:26:58,2026-07-31 20:48:19
a218d3d15b764dfcb1839aca391b6da1,H07UA4-XML-ENG,What’s Derailing Your Company’s Transformation?,,"Scott D. Anthony, Kristen Colella, Natalie Painchaud",2023-10-18T12:25:35Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391564:organizational change, 391749:change management, 109980:digital article",Ready,2026-07-16 12:44:22,2026-07-17 15:25:26
0260615711fc4a69ad1c2f5a90357bf1,H00V4O-XML-ENG,What’s Different About All These Mergers,,Benjamin Gomes-Casseres,2014-06-17T17:00:37Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1344:mergers & acquisitions, 391735:strategy, 7697:strategy, 391760:mergers and acquisitions, 391385:leadership, 1571:leadership, 109980:digital article",Ready,2026-05-21 19:54:12,2026-05-25 14:45:58
63b8213521ba44ec9cf5596b0e40d154,H04MHR-XML-ENG,"What’s Driving Superstar Companies, Industries, and Cities",,"James Manyika, Sree Ramaswamy, Michael Birshan",2018-10-25T15:41:47Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 391753:competitive strategy, 2180:competition, international-author:international author, 391241:economics, 1407:economy, 232358:research",Ready,2026-05-22 15:14:40,2026-05-22 15:14:56
386f197a61164d70b24e5bf673917106,H03SL5-XML-ENG,What’s Driving the Machine Learning Explosion?,,Erik Brynjolfsson and Andrew McAfee,2017-07-18T15:15:06Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","232362:big idea, 109980:digital article, 3392:disruptive innovation, 391378:innovation, 1565:innovation, 391807:technology and analytics, 391380:disruptive innovation, 1585:technology",Ready,2026-05-22 14:48:02,2026-05-25 16:22:02
