CORE_PRODUCT_ID,AVAILABILITY_PK,ALTERNATE_ID_TYPE_1,ALTERNATE_ID_VALUE_1,ALTERNATE_ID_TYPE_2,ALTERNATE_ID_VALUE_2,TITLE,COPYRIGHT_HOLDER,AIELIGIBILITY_SET,PRODUCT_TYPE,COPYRIGHT_HOLDER_DISPLAY_NAME
HV1781,HV1781-VIF-ENG,KAL,1_irdlvm9m,,,7 Leadership Lessons Men Can Learn from Women,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1782,HV1782-VIF-ENG,KAL,1_inyg2rsl,,,6 Strategies for Leading Through Uncertainty,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1784,HV1784-VIF-ENG,KAL,1_lg6hbqr4,,,How to Plan Your Life When the Future Is Foggy at Best,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1785,HV1785-VIF-ENG,KAL,1_qoyetbyh,,,4 Ways to Be More Effective at Execution,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1786,HV1786-VIF-ENG,KAL,1_ukz6xu2e,,,You Don't Find Your Purpose - You Build It,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1787,HV1787-VIF-ENG,KAL,1_9fvid91k,,,How To Do Hybrid Right,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1788,HV1788-VIF-ENG,KAL,1_bxc4jlnz,,,Becoming Powerful Makes You Less Empathetic,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1789,HV1789-VIF-ENG,KAL,1_9a59a5b3,,,Being Happy At Work Matters,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1791,HV1791-VIF-ENG,KAL,1_70cwtn3a,,,6 Yoga Exercises You Won't Be Embarrassed to Do at Your Desk,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1792,HV1792-VIF-ENG,KAL,1_lvuv0cvv,,,A Guide to Winning Support for Your New Idea or Project,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1793,HV1793-VIF-ENG,KAL,1_bzc53klz,,,"A Checklist for Making Faster, Better Decisions",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1794,HV1794-VIF-ENG,KAL,1_3xm93pwe,,,How to Demonstrate Your Strategic Thinking Skills,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1795,HV1795-VIF-ENG,KAL,1_1nlf3abs,,,How to Practice Mindfulness Throughout Your Work Day,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1796,HV1796-VIF-ENG,KAL,1_eq9pdv7w,,,It's Harder to Empathize with People If You've Been in Their Shoes,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1797,HV1797-VIF-ENG,KAL,1_q7cs3hum,,,How To Say No To Taking on More Work,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1798,HV1798-VIF-ENG,KAL,1_i96se0uq,,,Resilience for the Rest of Us,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1799,HV1799-VIF-ENG,KAL,1_i4yxoqyo,,,How to Make Rational Decisions in the Face of Uncertainty,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1800,HV1800-VIF-ENG,KAL,1_itru9i4r,,,How To Improve Business Writing,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1801,HV1801-VIF-ENG,KAL,1_7cfox2u4,,,What It Takes to Give A Great Presentation,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1802,HV1802-VIF-ENG,KAL,1_qmapqrqu,,,How to Be Creative on Demand,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1803,HV1803-VIF-ENG,KAL,1_taacumib,,,6 Ways to Look More Confident During a Presentation,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1804,HV1804-VIF-ENG,KAL,1_akjxtraj,,,Presenting to Management? Be Prepared for the Tough Question,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1805,HV1805-VIF-ENG,KAL,1_m99dybci,,,Persuading the Unpersuadable: Narcissists and Disagreeable Bosses,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1806,HV1806-VIF-ENG,KAL,1_42bc0j4g,,,Persuading the Unpersuadable: Know-It-Alls and Stubborn People,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1807,HV1807-VIF-ENG,KAL,1_9idprdgf,,,6 Tips for Running Offsites That Aren't a Waste of Time,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1808,HV1808-VIF-ENG,KAL,1_xxjyxwg6,,,How to Give Feedback--Especially When You're Dreading it,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1809,HV1809-VIF-ENG,KAL,1_ule454pv,,,How to Quit Your Job with No Regrets,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1810,HV1810-VIF-ENG,KAL,1_547q3ta3,,,How to Find a Mentor Who Can Accelerate Your Career,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1811,HV1811-VIF-ENG,KAL,1_i8l967wi,,,How to Ask for a Raise,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1812,HV1812-VIF-ENG,KAL,1_7w5johv3,,,How to Really Use a Whiteboard (Demo Included),Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1813,HV1813-VIF-ENG,KAL,1_pd9mgpka,,,How to Do Hybrid Meetings Right,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1814,HV1814-VIF-ENG,KAL,1_oai0xi50,,,You Need Tough Feedback--Here's How to Get It,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1815,HV1815-VIF-ENG,KAL,1_5jawjfea,,,How to Negotiate a Flexible Return to the Office,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1816,HV1816-VIF-ENG,KAL,1_mucdeqpo,,,What Difficult Emotions Are Trying to Tell You,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1817,HV1817-VIF-ENG,KAL,1_7a53unw3,,,How to Get Out of a Creative Rut,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1818,HV1818-VIF-ENG,KAL,1_sua6aeb2,,,How to Follow Up After a Job Interview,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1819,HV1819-VIF-ENG,KAL,1_gzpx5cqe,,,How to Write a Resume That Stands Out,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1820,HV1820-VIF-ENG,KAL,1_s7tsg5pk,,,How to Write a Cover Letter That Sounds Like YOU (and Gets Noticed),Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1821,HV1821-VIF-ENG,KAL,1_a3b2dv0s,,,Expert Reactions to Three Real Resumes,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1822,HV1822-VIF-ENG,KAL,1_f9o3otdc,,,How to Network on Instagram (It's More Than Just the DMs!),Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1823,HV1823-VIF-ENG,KAL,1_q64ntpj2,,,What Job Crafting Looks Like,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1824,HV1824-VIF-ENG,KAL,1_r1y5gvdm,,,"Resilience Is About How You Recharge, Not How You Endure",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1825,HV1825-VIF-ENG,KAL,1_7od2cn89,,,6 Questions to Ask Before Starting a Big Project,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1826,HV1826-VIF-ENG,KAL,1_7zcujjon,,,"If Your Innovation Effort Isn't Working, Look at Who's on the Team",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1827,HV1827-VIF-ENG,KAL,1_4w0uh8va,,,How to Make Better Decisions with Less Data,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1828,HV1828-VIF-ENG,KAL,1_cbu9wlvz,,,Find the Coaching in Criticism,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1829,HV1829-VIF-ENG,KAL,1_d39zbp9g,,,"4 Ways to Pressure-Test Strategic Decisions, Inspired by the U.S. Military",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1830,HV1830-VIF-ENG,KAL,1_1il4kn7y,,,Shifting from Star Performer to Star Manager,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1831,HV1831-VIF-ENG,KAL,1_q0ib9zho,,,Mindfulness for People Who Are Too Busy to Meditate,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1832,HV1832-VIF-ENG,KAL,1_xuwz5j2o,,,Emotional Agility,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1833,HV1833-VIF-ENG,KAL,1_0fzl6mi0,,,Does Your Project Have a Purpose?,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1834,HV1834-VIF-ENG,KAL,1_l2xnubn0,,,Compassionate Leadership Is Necessary - but Not Sufficient,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1835,HV1835-VIF-ENG,KAL,1_6egqhdh7,,,What Does It Mean to Be a Manager Today?,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1836,HV1836-VIF-ENG,KAL,1_d6scjkgs,,,Communicating a Corporate Vision to Your Team,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1837,HV1837-VIF-ENG,KAL,1_o3nr40xo,,,The Limits of Empathy,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1838,HV1838-VIF-ENG,KAL,1_j75yhj7p,,,How to Prioritize Your Work When Your Manager Doesn't,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1839,HV1839-VIF-ENG,KAL,1_69jjnr8v,,,Being a Strategic Leader Is About Asking the Right Questions,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1840,HV1840-VIF-ENG,KAL,1_07k1yhxz,,,5 Steps for Woman to Combat Burnout,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1842,HV1842-VIF-ENG,KAL,1_d05o5fqi,,,A Way Forward for Working Parents,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1843,HV1843-VIF-ENG,KAL,1_vflzwipf,,,How to Create Your Own Career Luck,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1844,HV1844-VIF-ENG,KAL,1_w2ggzxr1,,,"Execution Is a People Problem, Not a Strategy Problem",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1845,HV1845-VIF-ENG,KAL,1_86am2s6w,,,How to Calm Your Nerves Before a Big Presentation,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1846,HV1846-VIF-ENG,KAL,1_35pkhltm,,,Can You Afford to Change Your Career?,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1847,HV1847-VIF-ENG,KAL,1_074it2jp,,,How to Increase Your Influence at Work,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1848,HV1848-VIF-ENG,KAL,1_j3wpqxgp,,,How to Have Hybrid Meetings That Work for Everyone,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1849,HV1849-VIF-ENG,KAL,1_13jk89qe,,,The Art of Active Listening,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1850,HV1850-VIF-ENG,KAL,1_25tmspfa,,,Myth Busting Common Advice About Switching Jobs,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1851,HV1851-VIF-ENG,KAL,1_yjdek7qh,,,A Plan Is Not a Strategy,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1852,HV1852-VIF-ENG,KAL,1_iah7xmtj,,,How to Work with a Passive-Aggressive Coworker,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1853,HV1853-VIF-ENG,KAL,1_nvxuvcfs,,,How to Work with Someone You Can't Stand,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1854,HV1854-VIF-ENG,KAL,1_5ybyozmb,,,How to Work with an Insecure Boss,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1855,HV1855-VIF-ENG,KAL,1_du9cff5i,,,Twitch CEO on the Future of the Creator Economy,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1856,HV1856-VIF-ENG,KAL,1_4z8aqho5,,,How to Control Your Emotions During a Difficult Conversation,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1857,HV1857-VIF-ENG,KAL,1_hhqrjfmv,,,Accenture CEO Julie Sweet on the Most Important Skill Job Seekers Need Today,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1858,HV1858-VIF-ENG,KAL,1_tkfjm3vb,,,The Truth Behind Imposter Syndrome,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1859,HV1859-VIF-ENG,KAL,1_489u5353,,,How to Get Most of an Informational Interview,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1860,HV1860-VIF-ENG,KAL,1_nqwhyvdi,,,How to Get Something Done When You're Feeling Down,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1861,HV1861-VIF-ENG,KAL,1_sw6qlszq,,,"8 Questions to Ask Someone Other Than ""What Do You Do?""",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1862,HV1862-VIF-ENG,KAL,1_qx6sqwsa,,,5 Ways Bosses Can Reduce the Stigma of Mental Health at Work,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1863,HV1863-VIF-ENG,KAL,1_neivjiiw,,,The 6 Ways to Grow a Company,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1864,HV1864-VIF-ENG,KAL,1_b6wqz53y,,,5 Myths About Strategy,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1866,HV1866-VIF-ENG,KAL,1_iai65edf,,,"Want More Loyal Customers? Offer a Community, Not Rewards",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1867,HV1867-VIF-ENG,KAL,1_bpvgga15,,,How to Manage Your Anxiety,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1868,HV1868-VIF-ENG,KAL,1_lupz73ju,,,"Why We Buy Products Connected to Place, People, and Past",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1869,HV1869-VIF-ENG,KAL,1_ti7hbyzx,,,Staying Mindful When You're Working Remotely,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1870,HV1870-VIF-ENG,KAL,1_5qhwkau0,,,What Mix of WFH and Office Time Is Right for You?,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1871,HV1871-VIF-ENG,KAL,1_14to8a6f,,,Make Your Emotions Work for You in Negotiations,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1872,HV1872-VIF-ENG,KAL,1_a5qh05yy,,,3 Ways to Improve Your Decision Making,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1873,HV1873-VIF-ENG,KAL,1_brtp5xah,,,Easy Networking Tips for the Networking Haters,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1875,HV1875-VIF-ENG,KAL,1_nsnmr9vt,,,Critical Thinking Is About Asking Better Questions,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1876,HV1876-VIF-ENG,KAL,1_m7f3dv65,,,The Secret to Becoming a Market Leader,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1877,HV1877-VIF-ENG,KAL,1_k7dkji95,,,Your Messaging to Older Audiences Is Outdated,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1878,HV1878-VIF-ENG,KAL,1_e81u7qz8,,,New to the Team? Here's How to Build Trust (Remotely),Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1879,HV1879-VIF-ENG,KAL,1_9smgbvms,,,How to Disagree with Someone More Powerful: The Harvard Business Review Guide,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1880,HV1880-VIF-ENG,KAL,1_2ny1ky9j,,,What Is Strategy? It's a Lot Simpler Than You Think,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1881,HV1881-VIF-ENG,KAL,1_9xs1ehlf,,,Think Twice Before Updating Your Brand,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1882,HV1882-VIF-ENG,KAL,1_nlshqpcd,,,What Makes a Great Leader?,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1884,HV1884-VIF-ENG,KAL,1_tg9829og,,,Here's How Leadership Skills Can Help You Parent Better,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1885,HV1885-VIF-ENG,KAL,1_xyidcxo1,,,The Surprising Problems with Pursuing Your Passion,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1886,HV1886-VIF-ENG,KAL,1_nwgz8199,,,Difficult People: What to Do When All Else Fails,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1887,HV1887-VIF-ENG,KAL,1_k8zee8w0,,,"F1 Legend Toto Wolff on Winning, Losing, and Leading Through Both",Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1888,HV1888-VIF-ENG,KAL,1_dsawlfco,,,38 Smart Questions to Ask in a Job Interview,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1889,HV1889-VIF-ENG,KAL,1_5ps59rsu,,,3 Tips for a Smooth Transition into Retirement,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1891,HV1891-VIF-ENG,KAL,1_gfw209la,,,Are You Really Innovating Around Your Customers' Needs?,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1892,HV1892-VIF-ENG,KAL,1_z2dagdxo,,,A Step Toward Making Your Company More Sustainable,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1893,HV1893-VIF-ENG,KAL,1_qqmt35bd,,,When Quiet Quitting Is Worse Than the Real Thing,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
